"date","abbrev","population","unemployment","bachelors","rgdp_2017","state","legal","legal.year","retailyear","onlineyear","online","retail","tribalonly","notes","mean_eff_tax","Federal.Minimum.Wage","Governor.is.Democrat..1.Yes.","Personal.income","Poverty.Rate","state_num","State.Minimum.Wage","Unemployment","year","state_fips","SSI.recipients","Employment"
2020,"MN",5710.735,6.3,37.9,357475.6,"Minnesota",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",349887.4,8.5,"24",10,195.372,2020,27,92.748,2926.644
2020,"MO",6154.744,6.2,31.9,315332.6,"Missouri",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",320592.9,10.7,"26",9.45,186.168,2020,29,134.572,2839.617
2020,"MS",2958.536,8,24.5,110322.8,"Mississippi",1,2017,2017,NA,0,1,0,"",0.120000883681818,7.25,"0",125760.5,17.6,"25",7.25,99.132,2020,28,114.091,1145.184
2020,"MT",1087.23,5.8,34.6,49981.5,"Montana",1,2019,2019,NA,0,1,0,"",0.239754810377,7.25,"1",58208.8,10.9,"27",8.65,31.756,2020,30,17.494,512.744
2020,"NC",10449.652,7.3,34.8,564504.4,"North Carolina",1,2019,2019,2023,1,1,0,"retail is tribal",NA,7.25,"1",541078,13.8,"34",7.25,347.603,2020,37,227.589,4483.551
2020,"ND",779.563,5,31.8,55850.6,"North Dakota",1,2018,2018,2018,0,1,1,"",NA,7.25,"0",47621.4,10.7,"35",7.25,20.213,2020,38,8.305,388.962
2020,"NE",1963.387,4.3,33.3,126734.9,"Nebraska",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",111347.5,8.3,"28",9,44.461,2020,31,28.899,1000.645
2020,"NH",1378.756,6.8,40.2,83152.6,"New Hampshire",1,2019,2019,2019,1,1,0,"",0.460903082391667,7.25,"0",93582,6.2,"30",7.25,50.891,2020,33,17.893,710.538
2020,"NJ",9272.794,9.5,43.1,597221.4,"New Jersey",1,2018,2018,2018,1,1,0,"",0.140257946508333,7.25,"1",657894.4,8.2,"31",11,437.406,2020,34,173.515,4200.98
2020,"NM",2118.606,7.9,30.1,97622.4,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"1",98783.2,16.6,"32",9,73.399,2020,35,60.95,858.1
2020,"NV",3116.967,13.7,28,166077,"Nevada",1,1949,1949,2010,1,1,0,"",0.0674999856333333,7.25,"1",170269.2,12.9,"29",9,203.427,2020,32,56.406,1302.514
2020,"NY",20105.171,9.9,39.5,1656784.8,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",0.0999992123342857,7.25,"1",1405028.8,11.8,"33",11.8,936.408,2020,36,602.21,8628.006
2020,"OH",11798.905,8.3,30.6,655243.3,"Ohio",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",623836,12.7,"36",8.7,469.761,2020,39,306.118,5266.859
2020,"OK",3965.415,6.3,27,191560.9,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",199233.2,15.5,"37",7.25,116.043,2020,40,96.421,1726.786
2020,"OR",4243.779,7.6,36.3,237424.3,"Oregon",1,2019,2019,2019,1,1,0,"",0.5000001949,7.25,"1",239862.5,9.4,"38",12,159.701,2020,41,87.952,1947.54
2020,"PA",12996.143,8.8,34,736381.3,"Pennsylvania",1,2017,2017,2017,1,1,0,"",0.251457631658333,7.25,"1",783825.6,10.7,"39",7.25,576.535,2020,42,348.416,5929.949
2020,"RI",1096.53,9.3,38,58231.7,"Rhode Island",1,2018,2018,2019,1,1,0,"",0.509998991341667,7.25,"1",64756.6,8.5,"40",11.5,52.454,2020,44,32.162,518.282
2020,"SC",5132.249,6,31.7,233650.2,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",250288.3,13.4,"41",7.25,139.389,2020,45,113.81,2199.751
2020,"SD",887.948,4.1,28.4,52770.7,"South Dakota",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",52793.3,11.6,"42",9.3,19.398,2020,46,14.503,444.895
2020,"TN",6927.904,7.5,30.7,367863.6,"Tennessee",1,2019,NA,2019,1,0,0,"",0.2001650699,7.25,"0",359633.6,13.1,"43",7.25,245.599,2020,47,172.687,3053.56
2020,"TX",29239.57,7.7,33.2,1773657.1,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1611228.3,14,"44",7.25,1069.42,2020,48,633.119,12872.07
2020,"UT",3284.077,4.8,36.9,194750.2,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",169940.2,7.4,"45",7.25,79.454,2020,49,31.465,1564.747
2020,"VA",8637.615,6.5,42,534532.3,"Virginia",1,2020,2020,2020,1,1,0,"",NA,7.25,"1",530920.4,7.8,"47",7.25,278.951,2020,51,155.063,4053.387
2020,"VT",642.977,5.7,42.1,32252.7,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"0",37273.8,8.6,"46",10.96,19.05,2020,50,14.978,320.708
2020,"WA",7727.209,8.7,38.4,589156.8,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",522713.8,8.2,"48",13.5,331.195,2020,53,146.646,3560.168
2020,"WI",5897.375,6.4,31.8,322470.6,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"1",326836.5,8,"50",7.25,199.718,2020,55,116.383,2900.956
2020,"WV",1791.646,8.3,23.1,74553.8,"West Virginia",1,2018,2018,2018,1,1,0,"",0.165963120791667,7.25,"0",80741,14.2,"49",8.75,64.095,2020,54,69.213,713.044
2020,"WY",577.681,5.9,28.2,36198.2,"Wyoming",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",37866.4,9.7,"51",5.15,17.239,2020,56,6.978,276.367
2021,"AK",734.42,6.4,32.8,51454.2,"Alaska",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",48207.9,11.4,"2",10.34,22.373,2021,2,11.791,329.147
2021,"AL",5049.196,3.4,27.4,233726.6,"Alabama",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",252791.9,15.9,"1",7.25,75.536,2021,1,150.729,2173.978
2021,"AR",3026.87,4,25.3,137463.6,"Arkansas",1,2018,2019,2022,1,1,0,"",0.1351929563975,7.25,"0",156361.5,16.8,"4",11,53.743,2021,5,98.935,1276.933
2021,"AZ",7274.078,5,32.4,395035.9,"Arizona",1,2021,2021,2021,1,1,0,"",0.03333047016885,7.25,"0",409885.7,12.6,"3",12.15,178.185,2021,4,114.713,3347.264
2021,"CA",39142.565,7.4,36.2,3154188.6,"California",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",3013676.9,11.9,"5",13,1387.832,2021,6,1147.421,17568.743
2021,"CO",5814.036,5.5,44.4,406451.9,"Colorado",1,2019,2020,2020,1,1,0,"",0.0467516744583333,7.25,"1",417967.7,7.9,"6",12.32,172.194,2021,8,69.898,2977.479
2021,"CT",3606.607,6.5,42.1,269838.7,"Connecticut",1,2021,2021,2021,1,1,0,"",0.09364680868,7.25,"1",292370.9,8,"7",13,117.626,2021,9,65.924,1724.54
2021,"DE",1005.062,5.4,35.6,74657.1,"Delaware",1,2018,2018,2018,1,1,0,"",0.585116063708333,7.25,"1",59172.3,11.7,"8",9.25,27.004,2021,10,16.311,466.623
2021,"FL",21831.949,4.7,33.2,1170526.3,"Florida",1,2021,2023,2023,1,1,0,"lawsuit in 2021 that shut down operations",NA,7.25,"0",1376879.5,12.6,"10",10,481.867,2021,12,559.653,9838.506
2021,"GA",10792.06,3.9,34.6,643013.8,"Georgia",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",606113.6,14,"11",5.15,202.294,2021,13,252.273,4954.094
2021,"HI",1447.029,6,35.3,84408.5,"Hawaii",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",88948,10.9,"12",10.1,40.042,2021,15,21.867,630.151
2021,"IA",3198.613,3.9,30.5,201147.1,"Iowa",1,2019,2019,2019,1,1,0,"",0.0675000041308333,7.25,"0",185621.7,9.7,"16",7.25,64.679,2021,19,50.157,1615.303
2021,"ID",1904.848,3.6,30.7,88969.6,"Idaho",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",103114,9.3,"13",7.25,32.768,2021,16,29.425,888.95
2021,"IL",12700.641,6.1,37.1,855888.1,"Illinois",1,2019,2020,2020,1,1,0,"",0.158702782641667,7.25,"1",853520.9,10.7,"14",11,385.484,2021,17,251.72,5942.191
2021,"IN",6815.907,3.9,28.9,387122,"Indiana",1,2019,2019,2019,1,1,0,"",0.0948469248408333,7.25,"0",387919.3,10.4,"15",7.25,130.916,2021,18,124.002,3201.829
2021,"KS",2938.338,3.4,35.4,172782.4,"Kansas",1,2022,2022,2022,1,1,0,"",NA,7.25,"1",172071,7.1,"17",7.25,49.932,2021,20,46.419,1448.294
2021,"KY",4507.583,4.5,27,215133.2,"Kentucky",1,2023,2023,2023,1,1,0,"",NA,7.25,"1",232362.6,16.2,"18",7.25,89.529,2021,21,161.145,1921.355
2021,"LA",4627.971,5.6,26.4,237839.2,"Louisiana",1,2021,2021,2022,1,1,0,"",0.1000000352,7.25,"1",252319.2,18.4,"19",7.25,114.866,2021,22,164.118,1941.271
2021,"MA",7000.474,5.3,46.6,595911.8,"Massachusetts",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",583363.1,7.6,"22",13.5,201.21,2021,25,172.755,3530.207
2021,"MD",6179.403,5.2,42.5,406953.1,"Maryland",1,2021,2021,2021,1,1,0,"",0.148043171,7.25,"0",426367.4,7.7,"21",11.75,164.669,2021,24,117.167,2988.216
2021,"ME",1378.931,4.7,36,71142.4,"Maine",1,2022,2023,2023,1,1,0,"",NA,7.25,"1",80825.7,9.1,"20",12.15,32.404,2021,23,34.894,656.138
2021,"MI",10041.351,5.7,31.7,530380.9,"Michigan",1,2019,2020,2021,1,1,0,"",0.0417820498875,7.25,"1",568132,11.7,"23",9.65,274.304,2021,26,256.734,4500.849
2021,"MN",5718.66,3.7,38.9,377947,"Minnesota",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",381789.1,6.9,"24",10.08,113.384,2021,27,89.382,2935.653
2021,"MO",6171.374,4.1,31.7,331580.9,"Missouri",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",345961.2,12.3,"26",10.3,125.794,2021,29,131.072,2902.841
2021,"MS",2947.209,5.4,24.8,115675,"Mississippi",1,2017,2017,NA,0,1,0,"",0.120000028733333,7.25,"0",137381.7,17.4,"25",7.25,68.027,2021,28,110.306,1183.867
2021,"MT",1106.522,3.4,34.8,53303.7,"Montana",1,2019,2019,NA,0,1,0,"",0.135989938055833,7.25,"0",64542.1,10.7,"27",8.75,18.714,2021,30,16.931,530.391
2021,"NC",10564.32,4.9,34.9,600217.3,"North Carolina",1,2019,2019,2023,1,1,0,"retail is tribal",NA,7.25,"1",599133.5,11.8,"34",7.25,241.524,2021,37,221.312,4697.757
2021,"ND",777.966,3.1,31.7,56419.2,"North Dakota",1,2018,2018,2018,0,1,1,"",NA,7.25,"0",51261.7,8.5,"35",7.25,12.283,2021,38,8.017,395.16
2021,"NE",1964.537,2.6,34.4,134939.9,"Nebraska",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",123080.5,8.1,"28",9,27.334,2021,31,28.749,1015.997
2021,"NH",1387.677,3.5,40.2,89949.3,"New Hampshire",1,2019,2019,2019,1,1,0,"",0.453730811066667,7.25,"0",100196.8,6.9,"30",7.25,25.632,2021,33,17.333,727.574
2021,"NJ",9270.541,6.7,43.1,632463.3,"New Jersey",1,2018,2018,2018,1,1,0,"",0.138369069425,7.25,"1",705095.2,7.6,"31",12,311.021,2021,34,167.806,4337.793
2021,"NM",2117.333,7.1,30.1,100917.6,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"1",108248.3,18,"32",10.5,66.509,2021,35,58.427,875.911
2021,"NV",3148.141,6.8,27.6,182474.1,"Nevada",1,1949,1949,2010,1,1,0,"",0.0675000036816667,7.25,"1",192006.1,12.8,"29",9.75,102.481,2021,32,54.642,1397.961
2021,"NY",19848.276,7.1,39.9,1736222.3,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",0.0999998134333333,7.25,"1",1508135.1,12.5,"33",12.5,675.962,2021,36,583.874,8856.999
2021,"OH",11767.344,5.2,30.7,690479,"Ohio",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",670872.7,11.6,"36",8.8,293.374,2021,39,297.315,5415.608
2021,"OK",3992.238,4,27.9,194132.8,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",220176.5,15.1,"37",7.25,75.001,2021,40,94.123,1791.369
2021,"OR",4254.28,5.2,36.3,250325.8,"Oregon",1,2019,2019,2019,1,1,0,"",0.500000154175,7.25,"1",262382.4,9.2,"38",12.75,110.959,2021,41,85.288,2033.502
2021,"PA",13015.571,5.9,34.5,765508.8,"Pennsylvania",1,2017,2017,2017,1,1,0,"",0.239939682216667,7.25,"1",833322,10.8,"39",7.25,377.787,2021,42,335.421,6054.068
2021,"RI",1097.246,5.6,36.5,60803.1,"Rhode Island",1,2018,2018,2019,1,1,0,"",0.509999976066667,7.25,"1",69837.3,9.4,"40",11.5,31.62,2021,44,31.216,540.926
2021,"SC",5194.274,3.9,31.5,245752.1,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",274347.8,13.7,"41",7.25,92.558,2021,45,109.717,2266.611
2021,"SD",896.492,2.5,31.7,55515.9,"South Dakota",1,2021,2021,NA,0,1,0,"",0.090011985805,7.25,"0",58627.9,8.4,"42",9.45,12.245,2021,46,14.079,456.631
2021,"TN",6965.74,4.5,30.5,400243.6,"Tennessee",1,2019,NA,2019,1,0,0,"",0.167175252325,7.25,"0",396986.1,10.6,"43",7.25,148.497,2021,47,166.732,3172.858
2021,"TX",29570.351,5.6,33.1,1879101.3,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1789719.4,13.5,"44",7.25,805.691,2021,48,607.456,13486.624
2021,"UT",3339.738,2.8,36.8,210446.9,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",190468.3,7.9,"45",7.25,46.368,2021,49,30.602,1636.957
2021,"VA",8658.91,3.8,41.8,565470.6,"Virginia",1,2020,2020,2020,1,1,0,"",0.06600299884,7.25,"1",578639.7,9.8,"47",9.5,166.87,2021,51,151.138,4148.175
2021,"VT",647.21,3.6,44.4,33721.9,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"0",39603.5,7.5,"46",11.75,12.099,2021,50,14.573,324.166
2021,"WA",7743.76,5.2,39,630051.5,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",574266.8,7.7,"48",13.69,202.04,2021,53,141.35,3667.123
2021,"WI",5881.608,3.8,32.5,334514,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"1",355048,9.3,"50",7.25,119.875,2021,55,112.411,2986.636
2021,"WV",1785.618,5.1,24.1,75765.1,"West Virginia",1,2018,2018,2018,1,1,0,"",0.30692361725,7.25,"0",87617.4,16.9,"49",8.75,39.791,2021,54,66.493,733.825
2021,"WY",579.636,4.6,29.2,37131.8,"Wyoming",1,2021,2021,2021,1,1,0,"",0.0238520986525,7.25,"0",40866.6,9.4,"51",5.15,13.136,2021,56,6.83,275.633
2022,"AK",734.442,4.3,30.6,50767.1,"Alaska",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",50349.7,9.6,"2",10.34,14.963,2022,2,11.373,338.729
2022,"AL",5076.181,2.5,28.8,238556.5,"Alabama",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",258362.2,13.6,"1",7.25,57.735,2022,1,146.542,2218.627
2022,"AR",3047.704,3.2,25.4,139560.7,"Arkansas",1,2018,2019,2022,1,1,0,"",0.393369708333333,7.25,"0",160254.2,16.6,"4",11,43.654,2022,5,96.423,1315.886
2022,"AZ",7377.566,3.7,33,410228.5,"Arizona",1,2021,2021,2021,1,1,0,"",0.0583285978266667,7.25,"0",430083.5,12.7,"3",12.8,136.86,2022,4,112.371,3462.671
2022,"CA",39142.414,4.3,37,3184007.8,"California",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",3006647.3,11.2,"5",14,820.425,2022,6,1133.19,18348.916
2022,"CO",5850.935,3.1,45.9,418818.8,"Colorado",1,2019,2020,2020,1,1,0,"",0.0530470710333333,7.25,"1",442213,8.1,"6",12.56,97.851,2022,8,68.021,3089.081
2022,"CT",3617.925,4,41.9,278975.9,"Connecticut",1,2021,2021,2021,1,1,0,"",0.0983773585941667,7.25,"1",300750.7,10.2,"7",14,78.338,2022,9,65.416,1833.67
2022,"DE",1020.625,4.2,36.5,77149.3,"Delaware",1,2018,2018,2018,1,1,0,"",0.615017735116667,7.25,"1",64406.6,9.3,"8",10.5,21.207,2022,10,16.114,475.995
2022,"FL",22379.312,3,34.3,1239883.6,"Florida",1,2021,2023,2023,1,1,0,"lawsuit in 2021 that shut down operations",NA,7.25,"0",1441598.9,13.5,"10",10,321.432,2022,12,547.57,10370.751
2022,"GA",10931.805,3.2,34.7,665678.1,"Georgia",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",617553,11.7,"11",5.15,164.098,2022,13,249.088,5058.165
2022,"HI",1440.359,3.3,35.4,86887.8,"Hawaii",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",88973.3,8.8,"12",12,22.055,2022,15,21.456,650.672
2022,"IA",3202.82,2.8,32.3,201580.4,"Iowa",1,2019,2019,2019,1,1,0,"",0.067500000635,7.25,"0",192742.4,9.4,"16",7.25,48.23,2022,19,49.411,1658.263
2022,"ID",1944.299,2.9,32.3,92903.7,"Idaho",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",109775.9,8.2,"13",7.25,26.813,2022,16,28.457,918.106
2022,"IL",12621.821,4.6,37.7,876536,"Illinois",1,2019,2020,2020,1,1,0,"",0.159911388075,7.25,"1",851243.1,9.5,"14",12,294.228,2022,17,245.117,6127.48
2022,"IN",6844.545,3.1,29.6,399280.8,"Indiana",1,2019,2019,2019,1,1,0,"",0.0947430013041667,7.25,"0",398522.6,10.4,"15",7.25,103.225,2022,18,121.768,3270.662
2022,"KS",2937.324,2.7,35.6,177470.2,"Kansas",1,2022,2022,2022,1,1,0,"",0.029038722793,7.25,"1",177474.7,10.5,"17",7.25,39.593,2022,20,45.594,1463.01
2022,"KY",4519.233,4.1,27.9,219755.6,"Kentucky",1,2023,2023,2023,1,1,0,"",NA,7.25,"1",234281.9,17.1,"18",7.25,81.962,2022,21,156.464,1948.312
2022,"LA",4593.687,3.7,27.1,236854.1,"Louisiana",1,2021,2021,2022,1,1,0,"",0.119265690143333,7.25,"1",250170.6,16.9,"19",7.25,75.573,2022,22,160.538,1993.244
2022,"MA",7022.468,3.6,46.6,608052.9,"Massachusetts",1,2022,2023,2023,1,1,0,"",NA,7.25,"0",590400.3,9.6,"22",14.25,137.274,2022,25,168.056,3606.318
2022,"MD",6192.44,3,43.8,416406.2,"Maryland",1,2021,2021,2021,1,1,0,"",0.124323915669833,7.25,"0",432933.4,8.6,"21",12.5,94.638,2022,24,115.215,3060.216
2022,"ME",1390.922,2.8,36.1,73036.2,"Maine",1,2022,2023,2023,1,1,0,"",NA,7.25,"1",83950.6,9.6,"20",12.75,19.339,2022,23,34.095,661.833
2022,"MI",10050.877,4.1,32.1,543720.9,"Michigan",1,2019,2020,2021,1,1,0,"",0.0510711851441667,7.25,"1",572325.1,12.1,"23",9.87,201.892,2022,26,250.912,4664.171
2022,"MN",5721.621,2.5,39.1,384727.7,"Minnesota",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",393569,7.6,"24",10.33,78.663,2022,27,88.024,2992.787
2022,"MO",6179.414,2.6,32.2,339652.5,"Missouri",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",357194.7,11.4,"26",11.15,79.259,2022,29,128.841,2957.352
2022,"MS",2941.939,3.7,24.8,116557.1,"Mississippi",1,2017,2017,NA,0,1,0,"",0.119999986366667,7.25,"0",136330.2,18.4,"25",7.25,47.859,2022,28,107.725,1200.234
2022,"MT",1122.095,2.6,34.6,55193.9,"Montana",1,2019,2019,NA,0,1,0,"",0.148659211503333,7.25,"0",68477,10.4,"27",9.2,15.204,2022,30,16.372,548.848
2022,"NC",10710.793,3.7,35.9,619537.2,"North Carolina",1,2019,2019,2023,1,1,0,"retail is tribal",NA,7.25,"1",621705.6,14.2,"34",7.25,190.369,2022,37,216.756,4965.568
2022,"ND",781.057,2.1,31.8,55988,"North Dakota",1,2018,2018,2018,0,1,1,"",NA,7.25,"0",54828.5,9.7,"35",7.25,8.351,2022,38,7.872,403.886
2022,"NE",1972.246,2.2,34.7,139441,"Nebraska",1,2021,2021,NA,0,1,0,"",NA,7.25,"0",126473.5,7.9,"28",9,22.676,2022,31,28.326,1027.681
2022,"NH",1396.678,2.4,41.3,91416.1,"New Hampshire",1,2019,2019,2019,1,1,0,"",0.460931075991667,7.25,"0",103121.9,8.3,"30",7.25,17.358,2022,33,16.527,742.975
2022,"NJ",9295.227,3.9,43.5,650235.8,"New Jersey",1,2018,2018,2018,1,1,0,"",0.141373632375,7.25,"1",714990.2,8.7,"31",13,183.65,2022,34,165.162,4552.563
2022,"NM",2113.868,4.1,30.5,103301.6,"New Mexico",1,2018,2018,NA,0,1,1,"",NA,7.25,"1",110303,20.2,"32",11.5,38.533,2022,35,56.273,908.878
2022,"NV",3176.116,5.2,27,190463.3,"Nevada",1,1949,1949,2010,1,1,0,"",0.0675000087941667,7.25,"1",197290.9,12,"29",10.5,81.312,2022,32,53.564,1476.297
2022,"NY",19703.747,4.3,40,1765102.1,"New York",1,2013,2019,2022,1,1,0,"https://www.deucescracked.com/ny-sports-betting-guide-getting-started-2025-update/",0.507806555,7.25,"1",1483802.3,12.7,"33",13.2,417.185,2022,36,573.058,9178.585
2022,"OH",11777.874,4,32,695257.9,"Ohio",1,2021,2021,2021,1,1,0,"",NA,7.25,"0",679233,9.9,"36",9.3,229.866,2022,39,291.632,5503.265
2022,"OK",4026.229,3,28.5,193940.5,"Oklahoma",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",226308,16.9,"37",7.25,58.18,2022,40,92.408,1845.328
2022,"OR",4247.372,3.9,36.3,256062.8,"Oregon",1,2019,2019,2019,1,1,0,"",0.500000086041667,7.25,"1",264173.8,9.9,"38",13.5,84.87,2022,41,83.635,2075.083
2022,"PA",12984.99,4.1,35.1,779360.6,"Pennsylvania",1,2017,2017,2017,1,1,0,"",0.228090526422917,7.25,"1",836778.3,10.9,"39",7.25,263.202,2022,42,328.665,6202.046
2022,"RI",1099.498,3.2,39.6,62279.3,"Rhode Island",1,2018,2018,2019,1,1,0,"",0.510000010433333,7.25,"1",69514.2,8.4,"40",12.25,18.166,2022,44,30.592,553.588
2022,"SC",5287.935,3.2,32.6,254504.5,"South Carolina",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",283245.8,12.9,"41",7.25,76.894,2022,45,106.983,2316.435
2022,"SD",909.723,1.9,31.6,55259.9,"South Dakota",1,2021,2021,NA,0,1,0,"",0.0899989237225,7.25,"0",62028.3,9.1,"42",9.95,9.568,2022,46,13.933,464.946
2022,"TN",7062.217,3.4,31.1,414470.8,"Tennessee",1,2019,NA,2019,1,0,0,"",0.17691254975,7.25,"0",411035.1,10.5,"43",7.25,114.004,2022,47,162.8,3247.975
2022,"TX",30113.488,3.9,33.9,1952708.6,"Texas",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",1879419.6,13.5,"44",7.25,578.406,2022,48,594.018,14093.906
2022,"UT",3391.011,2.4,37.9,217442.5,"Utah",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",201011.8,6,"45",7.25,41.228,2022,49,30.482,1696.513
2022,"VA",8683.414,2.7,42.2,580475.2,"Virginia",1,2020,2020,2020,1,1,0,"",0.112955850800833,7.25,"0",599042,8.3,"47",11,122.533,2022,51,148.318,4304.759
2022,"VT",648.142,2.4,44.2,34752.6,"Vermont",1,2023,NA,2023,1,0,0,"",NA,7.25,"0",40790.3,9,"46",12.55,8.003,2022,50,14.133,335.547
2022,"WA",7794.123,4.1,39.5,644075.1,"Washington",1,2020,2020,NA,0,1,1,"tribal-only",NA,7.25,"1",586520.2,9,"48",14.49,163.119,2022,53,137.815,3806.848
2022,"WI",5903.975,2.8,33.2,339747.9,"Wisconsin",1,2021,2021,NA,0,1,1,"tribal-only",NA,7.25,"1",362245.3,6.6,"50",7.25,90.203,2022,55,109.123,3004.778
2022,"WV",1774.122,3.9,24.8,77188,"West Virginia",1,2018,2018,2018,1,1,0,"",0.23304440355,7.25,"0",88744.9,15.5,"49",8.75,30.436,2022,54,64.747,748.269
2022,"WY",581.978,3.4,29.6,37827.3,"Wyoming",1,2021,2021,2021,1,1,0,"",0.0544767985333333,7.25,"0",42584.7,7.1,"51",5.15,10.049,2022,56,6.706,282.615
2023,"AK",736.51,4.2,32.2,54059.7,"Alaska",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",52523.9,10.1,"2",10.85,15.089,2023,2,10.758,342.005
2023,"AL",5117.673,2.5,28.9,245354.7,"Alabama",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",271640.4,14.2,"1",7.25,57.659,2023,1,142.655,2250.472
2023,"AR",3069.463,3.1,26.2,142860.6,"Arkansas",1,2018,2019,2022,1,1,0,"",0.148722381483333,7.25,"0",166721.8,13.8,"4",11,44.781,2023,5,95.811,1332.876
2023,"AZ",7473.027,3.7,33.5,422399.6,"Arizona",1,2021,2021,2021,1,1,0,"",0.0620677517091667,7.25,"1",458153.8,11.9,"3",13.85,144.466,2023,4,111.78,3546.508
2023,"CA",39198.693,4.7,37.5,3248656.5,"California",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",3133678.9,11.9,"5",15.5,919.958,2023,6,1114.946,18388.329
2023,"CO",5901.339,3.3,46.4,437056.1,"Colorado",1,2019,2020,2020,1,1,0,"",0.0677147464166667,7.25,"1",463852.1,8.5,"6",13.65,102.367,2023,8,66.772,3128.115
2023,"CT",3643.023,3.2,42.9,286628.5,"Connecticut",1,2021,2021,2021,1,1,0,"",0.106643382516667,7.25,"1",316311.2,8.3,"7",15,71.112,2023,9,65.337,1822.088
2023,"DE",1036.423,3.8,36.5,78014.4,"Delaware",1,2018,2018,2018,1,1,0,"",0.6800513895,7.25,"1",67477.8,7.8,"8",11.75,20.125,2023,10,16.015,486.404
2023,"FL",22904.868,3,34.9,1292787.6,"Florida",1,2021,2023,2023,1,1,0,"lawsuit in 2021 that shut down operations",NA,7.25,"0",1543131.7,11.6,"10",12,319.68,2023,12,539.255,10668.886
2023,"GA",11064.432,3.3,35.4,678201.2,"Georgia",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",646108,12.9,"11",5.15,169.79,2023,13,245.978,5135.833
2023,"HI",1441.387,2.9,37,88614.4,"Hawaii",0,NA,NA,NA,0,0,0,"",NA,7.25,"1",93501.1,8.2,"12",12,20.019,2023,15,21.009,656.336
2023,"IA",3218.414,2.9,31.5,202051.4,"Iowa",1,2019,2019,2019,1,1,0,"",0.0675898039241667,7.25,"0",199959.7,8,"16",7.25,50.296,2023,19,48.89,1659.106
2023,"ID",1971.122,3.2,32.1,95897.9,"Idaho",0,NA,NA,NA,0,0,0,"",NA,7.25,"0",115988.4,9.1,"13",7.25,29.758,2023,16,27.763,931.748
2023,"IL",12642.259,4.5,38.3,885651.3,"Illinois",1,2019,2020,2020,1,1,0,"",0.159521958508333,7.25,"1",890438.4,9.8,"14",13,287.183,2023,17,240.653,6150.672
2023,"IN",6880.131,3.5,30.2,404290.3,"Indiana",1,2019,2019,2019,1,1,0,"",0.0956892505308333,7.25,"0",411992.6,8.3,"15",7.25,113.37,2023,18,119.965,3288.017
